Year;ID;Lloc;Trans;height;class;epibiosis;biomassa total;Year;ID;Lloc;Trans;height;class;epibiosis;biomassa total;Year;ID;Lloc;Trans;height;class;epibiosis;biomassa total;Year;ID;Lloc;Trans;height;class;epibiosis;biomassa total;Year;ID;Lloc;Trans;height;class;epibiosis;biomassa total;Year;ID;Lloc;Trans;height;class;epibiosis;biomassa total;Year;ID;Lloc;Trans;height;class;epibiosis;biomassa total;Year;ID;Lloc;Trans;height;class;epibiosis;biomassa total;Year;ID;Lloc;Trans;height;class;epibiosis;biomassa total;Year;ID;Lloc;Trans;height;class;epibiosis;biomassa total
1999,20;60;1;1;9;3;37;0,389891255;2000;60;1;1;3;2;0;0,035181672;2001;60;1;1;;;;;2002;60;1;1;;;;;2003;1c;1;1;;;;;2005;1c;1;1;;;;;2006;1c;1;1;;;;;2007;1c;1;1;1,5;2;0;0,005762729;2008;1c;1;1;;;;;2009;120;1;2;15;4;100;
1999,20;61;1;1;4,5;3;0;0,101371216;2000;61;1;1;4,5;3;0;0,101371216;2001;61;1;1;5,0;3;75;0,033364277;2002;61;1;1;5,5;3;0;0,171149886;2003;1d;1;1;;;;;2005;1d;1;1;;;;;2006;1d;1;1;;;;;2007;1d;1;1;;;;;2008;1d;1;1;0,5;2;0;0,000327598;2009;121;1;2;;;;
1999,20;62;1;1;3;2;0;0,035181672;2000;62;1;1;3;2;0;0,035181672;2001;62;1;1;2,5;2;0;0,021860164;2002;62;1;1;4,0;3;0;0,07454295;2003;5;1;1;7,5;3;20;0,307630846;2005;5;1;1;9;3;15;0,526043757;2006;5;1;1;8;3;60;0,182034981;2007;5;1;1;10,5;4;75;0,231352435;2008;5;1;1;12;4;0;1,311272786;2009;124;1;2;20;4;5;4,725436044
1999,20;63;1;1;4;3;0;0,07454295;2000;63;1;1;4,5;3;75;0,025342804;2001;63;1;1;4,0;3;0;0,07454295;2002;63;1;1;4,5;3;50;0,050685608;2003;6;1;1;6,5;3;40;0,158812655;2005;6;1;1;;;;;2006;6;1;1;;;;;2007;6;1;1;;;;;2008;6;1;1;;;;;2009;125;1;2;5;3;5;0,126784252
1999,20;63a;1;1;;;;;2000;63a;1;1;;;;;2001;63a;1;1;2,0;2;0;0,012210074;2002;63a;1;1;3,0;2;0;0,035181672;2003;6a;1;1;;;;;2005;6a;1;1;0,5;2;0;0,000327598;2006;6a;1;1;;;;;2007;6a;1;1;;;;;2008;6a;1;1;;;;;2009;127;1;2;;;;
1999,20;64;1;1;3;2;12;0,030959871;2000;64;1;1;3;2;0;0,035181672;2001;64;1;1;5,5;3;0;0,171149886;2002;64;1;1;6,5;3;0;0,264687759;2003;6b;1;1;;;;;2005;6b;1;1;3,2;3;0;0,041636234;2006;6b;1;1;4;3;0;0,07454295;2007;6b;1;1;7;3;0;0,321170672;2008;6b;1;1;9;3;0;0,618875008;2009;129;1;2;12;4;95;0,065563639
1999,20;64a;1;1;;;;;2000;64a;1;1;;;;;2001;64a;1;1;0,5;2;0;0,000327598;2002;64a;1;1;0,3;2;0;8,63608E-05;2003;6c;1;1;;;;;2005;6c;1;1;;;;;2006;6c;1;1;;;;;2007;6c;1;1;2,5;2;0;0,021860164;2008;6c;1;1;5;3;0;0,133457107;2009;130;1;2;14;4;100;
1999,20;64b;1;1;4;3;0;0,07454295;2000;64b;1;1;4;3;0;0,07454295;2001;64b;1;1;4,0;3;0;0,07454295;2002;64b;1;1;;;;;2003;6d;1;1;;;;;2005;6d;1;1;;;;;2006;6d;1;1;;;;;2007;6d;1;1;2,5;2;0;0,021860164;2008;6d;1;1;5;3;0;0,133457107;2009;131;1;2;21;5;100;
1999,20;64c;1;1;4;3;0;0,07454295;2000;64c;1;1;4;3;0;0,07454295;2001;64c;1;1;4,0;3;0;0,07454295;2002;64c;1;1;;;;;2003;6e;1;1;;;;;2005;6e;1;1;;;;;2006;6e;1;1;;;;;2007;6e;1;1;5;3;0;0,133457107;2008;6e;1;1;6;3;0;0,214785401;2009;132;1;2;;;;
1999,20;64d;1;1;;;;;2000;64d;1;1;;;;;2001;64d;1;1;1,0;2;0;0,002;2002;64d;1;1;2,0;2;0;0,012210074;2003;6f;1;1;;;;;2005;6f;1;1;;;;;2006;6f;1;1;;;;;2007;6f;1;1;1,5;2;0;0,005762729;2008;6f;1;1;3;2;0;0,035181672;2009;133;1;2;16;4;10;2,500493096
1999,20;64e;1;1;;;;;2000;64e;1;1;;;;;2001;64e;1;1;1,5;2;0;0,005762729;2002;64e;1;1;5,0;3;0;0,133457107;2003;6g;1;1;;;;;2005;6g;1;1;;;;;2006;6g;1;1;;;;;2007;6g;1;1;4;3;0;0,07454295;2008;6g;1;1;5;3;0;0,133457107;2009;135;1;2;;;;
1999,20;64f;1;1;;;;;2000;64f;1;1;;;;;2001;64f;1;1;0,5;2;0;0,000327598;2002;64f;1;1;1,8;2;0;0,009274516;2003;6h;1;1;;;;;2005;6h;1;1;;;;;2006;6h;1;1;;;;;2007;6h;1;1;1;2;0;0,002;2008;6h;1;1;1;2;0;0,002;2009;138;1;2;18;4;5;3,589341987
1999,20;64g;1;1;;;;;2000;64g;1;1;;;;;2001;64g;1;1;0,5;2;0;0,000327598;2002;64g;1;1;;;;;2003;6i;1;1;;;;;2005;6i;1;1;;;;;2006;6i;1;1;;;;;2007;6i;1;1;2;2;0;0,012210074;2008;6i;1;1;2;2;0;0,012210074;2009;140;1;2;17;4;0;3,254630428
1999,20;64h;1;1;;;;;2000;64h;1;1;;;;;2001;64h;1;1;0,5;2;0;0,000327598;2002;64h;1;1;;;;;2003;7;1;1;10;3;0;0,814760556;2005;7;1;1;12,5;4;0;1,458697134;2006;7;1;1;14;4;0;1,960758782;2007;7;1;1;17;4;0;3,254630428;2008;7;1;1;19;4;0;4,350877884;2009;141;1;2;17;4;0;3,254630428
1999,20;64i;1;1;;;;;2000;64i;1;1;;;;;2001;64i;1;1;1,5;2;0;0,005762729;2002;64i;1;1;3,0;2;25;0,026386254;2003;9a;1;1;4,5;3;0;0,101371216;2005;9a;1;1;4,5;3;5;0,096302655;2006;9a;1;1;5;3;0;0,133457107;2007;9a;1;1;4,5;3;0;0,101371216;2008;9a;1;1;5;3;0;0,133457107;2009;144;1;2;;;;
1999,20;64j;1;1;;;;;2000;64j;1;1;;;;;2001;64j;1;1;1,0;2;0;0,002;2002;64j;1;1;2,5;2;0;0,021860164;2003;10;1;1;10;3;0;0,814760556;2005;10;1;1;;;;;2006;10;1;1;;;;;2007;10;1;1;;;;;2008;10;1;1;;;;;2009;145;1;2;;;;
1999,20;64k;1;1;;;;;2000;64k;1;1;;;;;2001;64k;1;1;0,5;2;0;0,000327598;2002;64k;1;1;1,8;2;0;0,009274516;2003;13;1;1;14,5;4;40;1,289293318;2005;13;1;1;12,5;4;0;1,458697134;2006;13;1;1;12;4;5;1,245709146;2007;13;1;1;13,5;4;0;1,783204418;2008;13;1;1;14;4;0;1,960758782;2009;148;1;2;15;4;0;2,34762206
1999,20;64l;1;1;;;;;2000;64l;1;1;;;;;2001;64l;1;1;;;;;2002;64l;1;1;0,4;2;0;0,000182981;2003;15;1;1;6;3;40;0,128871241;2005;15;1;1;8;3;5;0,43233308;2006;15;1;1;11;4;0;1,044876361;2007;15;1;1;15;4;0;2,34762206;2008;15;1;1;16;4;0;2,778325663;2009;153;1;2;19;4;0;4,350877884
1999,20;65a;1;1;;;;;2000;65a;1;1;;;;;2001;65a;1;1;2,5;2;0;0,021860164;2002;65a;1;1;2,5;2;0;0,021860164;2003;15a;1;1;1,5;2;0;0,005762729;2005;15a;1;1;2;2;0;0,012210074;2006;15a;1;1;2;2;0;0,012210074;2007;15a;1;1;;;;;2008;15a;1;1;;;;;2009;156;1;2;20;4;100;
1999,20;65b;1;1;;;;;2000;65b;1;1;;;;;2001;65b;1;1;2,5;2;0;0,021860164;2002;65b;1;1;2,5;2;0;0,021860164;2003;15b;1;1;2;2;0;0,012210074;2005;15b;1;1;2;2;0;0,012210074;2006;15b;1;1;3;2;0;0,035181672;2007;15b;1;1;;;;;2008;15b;1;1;;;;;2009;157;1;2;;;;
1999,20;65c;1;1;;;;;2000;65c;1;1;;;;;2001;65c;1;1;1,0;2;0;0,002;2002;65c;1;1;1,0;2;0;0,002;2003;15c;1;1;;;;;2005;15c;1;1;0,1;2;0;4,90942E-06;2006;15c;1;1;;;;;2007;15c;1;1;;;;;2008;15c;1;1;;;;;2009;158;1;2;27;5;95;0,544326433
1999,20;65d;1;1;;;;;2000;65d;1;1;;;;;2001;65d;1;1;0,5;2;0;0,000327598;2002;65d;1;1;0,5;2;0;0,000327598;2003;15d;1;1;;;;;2005;15d;1;1;0,2;2;0;2,99722E-05;2006;15d;1;1;;;;;2007;15d;1;1;;;;;2008;15d;1;1;;;;;2009;162;1;2;15;4;0;2,34762206
1999,20;65f;1;1;;;;;2000;65f;1;1;;;;;2001;65f;1;1;1,5;2;0;0,005762729;2002;65f;1;1;1,5;2;0;0,005762729;2003;15e;1;1;;;;;2005;15e;1;1;0,1;2;0;4,90942E-06;2006;15e;1;1;;;;;2007;15e;1;1;;;;;2008;15e;1;1;;;;;2009;165;1;2;27;5;70;3,265958597
1999,20;65g;1;1;;;;;2000;65g;1;1;;;;;2001;65g;1;1;1,5;2;0;0,005762729;2002;65g;1;1;1,5;2;0;0,005762729;2003;15f;1;1;;;;;2005;15f;1;1;0,2;2;0;2,99722E-05;2006;15f;1;1;;;;;2007;15f;1;1;;;;;2008;15f;1;1;;;;;2009;167;1;2;13;4;100;
1999,20;65h;1;1;;;;;2000;65h;1;1;;;;;2001;65h;1;1;2,0;2;0;0,012210074;2002;65h;1;1;2,0;2;0;0,012210074;2003;15g;1;1;;;;;2005;15g;1;1;0,5;2;0;0,000327598;2006;15g;1;1;;;;;2007;15g;1;1;;;;;2008;15g;1;1;;;;;2009;169;1;2;20;4;10;4,476728884
1999,20;65i;1;1;;;;;2000;65i;1;1;;;;;2001;65i;1;1;1,5;2;0;0,005762729;2002;65i;1;1;1,5;2;0;0,005762729;2003;15h;1;1;;;;;2005;15h;1;1;0,5;2;0;0,000327598;2006;15h;1;1;;;;;2007;15h;1;1;;;;;2008;15h;1;1;;;;;2009;171;1;2;17;4;5;3,091898907
1999,20;65j;1;1;;;;;2000;65j;1;1;;;;;2001;65j;1;1;1,5;2;0;0,005762729;2002;65j;1;1;1,5;2;0;0,005762729;2003;15i;1;1;;;;;2005;15i;1;1;0,2;2;0;2,99722E-05;2006;15i;1;1;;;;;2007;15i;1;1;;;;;2008;15i;1;1;;;;;2009;173;1;2;12;4;80;0,262254557
1999,20;65k;1;1;;;;;2000;65k;1;1;;;;;2001;65k;1;1;1,5;2;0;0,005762729;2002;65k;1;1;1,5;2;0;0,005762729;2003;15j;1;1;;;;;2005;15j;1;1;0,2;2;0;2,99722E-05;2006;15j;1;1;;;;;2007;15j;1;1;;;;;2008;15j;1;1;;;;;2009;174;1;2;16;4;5;2,639409379
1999,20;65l;1;1;;;;;2000;65l;1;1;;;;;2001;65l;1;1;1,2;2;0;0,003218793;2002;65l;1;1;1,2;2;0;0,003218793;2003;15k;1;1;;;;;2005;15k;1;1;0,2;2;0;2,99722E-05;2006;15k;1;1;;;;;2007;15k;1;1;;;;;2008;15k;1;1;;;;;2009;177;1;2;18;4;0;3,778254724
1999,20;65;1;1;;;;;2000;65;1;1;;;;;2001;65;1;1;;;;;2002;65;1;1;;;;;2003;15l;1;1;;;;;2005;15l;1;1;1;2;0;0,002;2006;15l;1;1;;;;;2007;15l;1;1;;;;;2008;15l;1;1;;;;;2009;178;1;2;21;5;20;4,519728441
1999,20;66;1;1;2;2;0;0,012210074;2000;66;1;1;2,5;2;0;0,021860164;2001;66;1;1;;;;;2002;66;1;1;;;;;2003;15m;1;1;;;;;2005;15m;1;1;0,5;2;0;0,000327598;2006;15m;1;1;;;;;2007;15m;1;1;;;;;2008;15m;1;1;;;;;2009;180;1;2;17;4;0;3,254630428
1999,20;67;1;1;4;3;0;0,07454295;2000;67;1;1;6;3;15;0,182567591;2001;67;1;1;;;;;2002;67;1;1;;;;;2003;15n;1;1;;;;;2005;15n;1;1;;;;;2006;15n;1;1;;;;;2007;15n;1;1;0,5;2;0;0,000327598;2008;15n;1;1;5;3;0;0,133457107;2009;181;1;2;;;;
1999,20;67a;1;1;;;;;2000;67a;1;1;;;;;2001;67a;1;1;2,0;2;0;0,012210074;2002;67a;1;1;3,0;2;0;0,035181672;2003;15ñ;1;1;;;;;2005;15ñ;1;1;;;;;2006;15ñ;1;1;;;;;2007;15ñ;1;1;0,5;2;0;0,000327598;2008;15ñ;1;1;;;;;2009;184;1;2;32;6;40;10,17706831
1999,20;67b;1;1;;;;;2000;67b;1;1;;;;;2001;67b;1;1;3,0;2;0;0,035181672;2002;67b;1;1;3,0;2;0;0,035181672;2003;15o;1;1;;;;;2005;15o;1;1;;;;;2006;15o;1;1;;;;;2007;15o;1;1;0,5;2;0;0,000327598;2008;15o;1;1;;;;;2009;185;1;2;34;6;20;15,89571092
1999,20;67c;1;1;;;;;2000;67c;1;1;;;;;2001;67c;1;1;1,5;2;0;0,005762729;2002;67c;1;1;4,0;3;0;0,07454295;2003;15p;1;1;;;;;2005;15p;1;1;;;;;2006;15p;1;1;;;;;2007;15p;1;1;0,5;2;0;0,000327598;2008;15p;1;1;1;2;0;0,002;2009;189;1;2;;;;
1999,20;67d;1;1;;;;;2000;67d;1;1;;;;;2001;67d;1;1;1,0;2;0;0,002;2002;67d;1;1;;;;;2003;15r;1;1;;;;;2005;15r;1;1;;;;;2006;15r;1;1;;;;;2007;15r;1;1;4;3;0;0,07454295;2008;15r;1;1;6,5;3;0;0,264687759;2009;191;1;2;;;;
1999,20;67e;1;1;;;;;2000;67e;1;1;;;;;2001;67e;1;1;2,0;2;0;0,012210074;2002;67e;1;1;;;;;2003;16b;1;1;4;3;80;0,01490859;2005;16b;1;1;4;3;10;0,067088655;2006;16b;1;1;5;3;10;0,120111397;2007;16b;1;1;5;3;5;0,126784252;2008;16b;1;1;5;3;2;0,130787965;2009;192;1;2;;;;
1999,20;67f;1;1;;;;;2000;67f;1;1;;;;;2001;67f;1;1;3,0;2;0;0,035181672;2002;67f;1;1;4,0;3;0;0,07454295;2003;16c;1;1;6;3;0;0,214785401;2005;16c;1;1;6;3;10;0,193306861;2006;16c;1;1;8;3;5;0,43233308;2007;16c;1;1;10;3;0;0,814760556;2008;16c;1;1;11;4;0;1,044876361;2009;193;1;2;30;5;20;11,46585532
1999,20;67g;1;1;8;3;0;0,455087453;2000;67g;1;1;8;3;0;0,455087453;2001;67g;1;1;8,0;3;0;0,455087453;2002;67g;1;1;9,0;3;0;0,618875008;2003;16f;1;1;;;;;2005;16f;1;1;0,5;2;0;0,000327598;2006;16f;1;1;2;2;0;0,012210074;2007;16f;1;1;3;2;0;0,035181672;2008;16f;1;1;3;2;0;0,035181672;2009;194;1;2;25;5;0;8,905399734
1999,20;68;1;1;;;;;2000;68;1;1;2;2;0;0,012210074;2001;68;1;1;3,5;3;0;0,052607491;2002;68;1;1;4,0;3;0;0,07454295;2003;16g;1;1;;;;;2005;16g;1;1;0,2;2;0;2,99722E-05;2006;16g;1;1;1;2;0;0,002;2007;16g;1;1;1;2;0;0,002;2008;16g;1;1;2,5;2;0;0,021860164;2009;195;1;2;;;;
1999,20;68a;1;1;;;;;2000;68a;1;1;;;;;2001;68a;1;1;1,0;2;0;0,002;2002;68a;1;1;3,0;2;0;0,035181672;2003;16h;1;1;;;;;2005;16h;1;1;0,5;2;0;0,000327598;2006;16h;1;1;3;2;0;0,035181672;2007;16h;1;1;4,5;3;0;0,101371216;2008;16h;1;1;6;3;0;0,214785401;2009;196;1;2;27;5;0;10,88652866
1999,20;68b;1;1;6;3;0;0,214785401;2000;68b;1;1;6;3;0;0,214785401;2001;68b;1;1;6,5;3;0;0,264687759;2002;68b;1;1;6,5;3;0;0,264687759;2003;16i;1;1;;;;;2005;16i;1;1;0,2;2;0;2,99722E-05;2006;16i;1;1;1;2;0;0,002;2007;16i;1;1;1,5;2;0;0,005762729;2008;16i;1;1;2;2;0;0,012210074;2009;201;1;2;;;;
1999,20;69;1;1;;;;;2000;69;1;1;;;;;2001;69;1;1;;;;;2002;69;1;1;;;;;2003;16j ;1;1;;;;;2005;16j ;1;1;0,2;2;0;2,99722E-05;2006;16j ;1;1;1;2;0;0,002;2007;16j ;1;1;1,5;2;0;0,005762729;2008;16j ;1;1;2,5;2;0;0,021860164;2009;202;1;2;;;;
1999,20;70;1;1;9;3;0;0,618875008;2000;70;1;1;8;3;5;0,43233308;2001;70;1;1;8,0;3;90;0,045508745;2002;70;1;1;9,0;3;0;0,618875008;2003;16k;1;1;;;;;2005;16k;1;1;0,2;2;0;2,99722E-05;2006;16k;1;1;;;;;2007;16k;1;1;;;;;2008;16k;1;1;;;;;2009;204;1;2;;;;
1999,20;71;1;1;;;;;2000;71;1;1;3;2;0;0,035181672;2001;71;1;1;3,0;2;0;0,035181672;2002;71;1;1;6,0;3;0;0,214785401;2003;16l;1;1;;;;;2005;16l;1;1;1,5;2;0;0,005762729;2006;16l;1;1;4,5;3;0;0,101371216;2007;16l;1;1;;;;;2008;16l;1;1;;;;;2009;206;1;2;;;;
1999,20;72;1;1;6;3;0;0,214785401;2000;72;1;1;6;3;70;0,06443562;2001;72;1;1;6,0;3;10;0,193306861;2002;72;1;1;10,0;3;99;0,008147606;2003;16m;1;1;;;;;2005;16m;1;1;;;;;2006;16m;1;1;3;2;0;0,035181672;2007;16m;1;1;;;;;2008;16m;1;1;;;;;2009;207;1;2;14;4;20;1,568607025
1999,20;73;1;1;6;3;88;0,025774248;2000;73;1;1;2;2;80;0,002442015;2001;73;1;1;2,8;2;20;0,023507283;2002;73;1;1;6,0;3;0;0,214785401;2003;16n;1;1;;;;;2005;16n;1;1;;;;;2006;16n;1;1;;;;;2007;16n;1;1;3,5;3;0;0,052607491;2008;16n;1;1;4;3;0;0,07454295;2009;208;1;2;;;;
1999,20;74;1;1;4;3;88;0,008945154;2000;74;1;1;4;3;0;0,07454295;2001;74;1;1;3,0;2;0;0,035181672;2002;74;1;1;6,0;3;0;0,214785401;2003;16ñ;1;1;;;;;2005;16ñ;1;1;;;;;2006;16ñ;1;1;;;;;2007;16ñ;1;1;3;2;0;0,035181672;2008;16ñ;1;1;2;2;0;0,012210074;2009;209;1;2;;;;
1999,20;75;1;1;5;3;100;;2000;75;1;1;7;3;0;0,321170672;2001;75;1;1;7,0;3;0;0,321170672;2002;75;1;1;7,5;3;0;0,384538558;2003;16o;1;1;;;;;2005;16o;1;1;;;;;2006;16o;1;1;;;;;2007;16o;1;1;0,5;2;0;0,000327598;2008;16o;1;1;;;;;2009;210;1;2;;;;
1999,20;76;1;1;8;3;100;;2000;76;1;1;;;;;2001;76;1;1;;;;;2002;76;1;1;;;;;2003;16p;1;1;;;;;2005;16p;1;1;;;;;2006;16p;1;1;;;;;2007;16p;1;1;0,5;2;0;0,000327598;2008;16p;1;1;1;2;0;0,002;2009;211;1;3;12;4;80;0,262254557
1999,20;77;1;1;2;2;0;0,012210074;2000;77;1;1;;;;;2001;77;1;1;;;;;2002;77;1;1;;;;;2003;16q;1;1;;;;;2005;16q;1;1;;;;;2006;16q;1;1;;;;;2007;16q;1;1;0,5;2;0;0,000327598;2008;16q;1;1;;;;;2009;212;1;3;10;3;10;0,7332845
1999,20;78;1;1;4;3;37;0,046962058;2000;78;1;1;4,5;3;0;0,101371216;2001;78;1;1;9,5;3;5;0,6770367;2002;78;1;1;11,0;4;15;0,888144907;2003;16r;1;1;;;;;2005;16r;1;1;;;;;2006;16r;1;1;;;;;2007;16r;1;1;1,5;2;0;0,005762729;2008;16r;1;1;;;;;2009;213;1;3;22;5;60;2,551603469
1999,20;79;1;1;1;2;0;0,002;2000;79;1;1;1,5;2;0;0,005762729;2001;79;1;1;2,0;2;0;0,012210074;2002;79;1;1;2,5;2;50;0,010930082;2003;16s;1;1;;;;;2005;16s;1;1;;;;;2006;16s;1;1;;;;;2007;16s;1;1;2;2;0;0,012210074;2008;16s;1;1;4,5;3;0;0,101371216;2009;214;1;3;25;5;40;5,343239841
1999,20;80;1;1;8;3;0;0,455087453;2000;80;1;1;8;3;0;0,455087453;2001;80;1;1;10,0;3;0;0,814760556;2002;80;1;1;11,0;4;5;0,992632543;2003;16t;1;1;;;;;2005;16t;1;1;;;;;2006;16t;1;1;;;;;2007;16t;1;1;0,5;2;0;0,000327598;2008;16t;1;1;3,5;3;0;0,052607491;2009;216;1;3;;;;
1999,20;80a;1;1;;;;;2000;80a;1;1;;;;;2001;80a;1;1;;;;;2002;80a;1;1;1,0;2;0;0,002;2003;16v;1;1;;;;;2005;16v;1;1;;;;;2006;16v;1;1;;;;;2007;16v;1;1;1,5;2;0;0,005762729;2008;16v;1;1;2,5;2;0;0,021860164;2009;217;1;3;;;;
1999,20;80b;1;1;;;;;2000;80b;1;1;;;;;2001;80b;1;1;;;;;2002;80b;1;1;2,0;2;0;0,012210074;2003;16w;1;1;;;;;2005;16w;1;1;;;;;2006;16w;1;1;;;;;2007;16w;1;1;;;;;2008;16w;1;1;0,2;2;0;2,99722E-05;2009;219;1;3;;;;
1999,20;80c;1;1;;;;;2000;80c;1;1;;;;;2001;80c;1;1;;;;;2002;80c;1;1;3,0;2;0;0,035181672;2003;18;1;1;5;3;0;0,133457107;2005;18;1;1;6;3;0;0,214785401;2006;18;1;1;7;3;0;0,321170672;2007;18;1;1;8,5;3;5;0,506450492;2008;18;1;1;9;3;20;0,495100007;2009;221;1;3;8;3;0;0,455087453
1999,20;81;1;1;8;3;0;0,455087453;2000;81;1;1;10;3;0;0,814760556;2001;81;1;1;9,0;3;90;0,061887501;2002;81;1;1;;;;;2003;19;1;1;8;3;0;0,455087453;2005;19;1;1;8,5;3;0;0,533105781;2006;19;1;1;11;4;0;1,044876361;2007;19;1;1;13;4;0;1,615928517;2008;19;1;1;13;4;0;1,615928517;2009;228;1;3;23;5;0;7,163737236
1999,20;82;1;1;12;4;12;1,153920051;2000;82;1;1;11,5;4;5;1,11474354;2001;82;1;1;;;;;2002;82;1;1;;;;;2003;21;1;1;5;3;0;0,133457107;2005;21;1;1;5;3;0;0,133457107;2006;21;1;1;7;3;0;0,321170672;2007;21;1;1;6,5;3;0;0,264687759;2008;21;1;1;9;3;0;0,618875008;2009;229;1;3;;;;
1999,20;83;1;1;13;4;12;1,422017095;2000;83;1;1;9;3;90;0,061887501;2001;83;1;1;10,0;3;0;0,814760556;2002;83;1;1;11,0;4;95;0,052243818;2003;22;1;1;9,5;3;0;0,71267021;2005;22;1;1;11;4;0;1,044876361;2006;22;1;1;14;4;5;1,862720843;2007;22;1;1;16;4;0;2,778325663;2008;22;1;1;16;4;0;2,778325663;2009;236;1;3;20;4;40;2,984485923
1999,20;84;1;1;3;2;12;0,030959871;2000;84;1;1;2;2;40;0,007326044;2001;84;1;1;;;;;2002;84;1;1;;;;;2003;23;1;1;7;3;0;0,321170672;2005;23;1;1;8;3;0;0,455087453;2006;23;1;1;15;4;0;2,34762206;2007;23;1;1;16;4;0;2,778325663;2008;23;1;1;16;4;0;2,778325663;2009;237;1;3;21;5;20;4,519728441
1999,20;85;1;1;4;3;37;0,046962058;2000;85;1;1;3;2;0;0,035181672;2001;85;1;1;4,6;3;0;0,107356399;2002;85;1;1;5,0;3;0;0,133457107;2003;23a;1;1;1,5;2;0;0,005762729;2005;23a;1;1;6;3;0;0,214785401;2006;23a;1;1;;;;;2007;23a;1;1;;;;;2008;23a;1;1;;;;;2009;238;1;3;22;5;50;3,189504336
1999,20;86;1;1;4;3;37;0,046962058;2000;86;1;1;;;;;2001;86;1;1;;;;;2002;86;1;1;;;;;2003;23b;1;1;2,5;2;0;0,021860164;2005;23b;1;1;5;3;0;0,133457107;2006;23b;1;1;;;;;2007;23b;1;1;;;;;2008;23b;1;1;;;;;2009;240;1;3;14;4;100;
1999,20;87;1;1;8;3;0;0,455087453;2000;87;1;1;;;;;2001;87;1;1;;;;;2002;87;1;1;;;;;2003;23c;1;1;;;;;2005;23c;1;1;1,5;2;0;0,005762729;2006;23c;1;1;3;2;0;0,035181672;2007;23c;1;1;4,5;3;0;0,101371216;2008;23c;1;1;5;3;0;0,133457107;2009;241;1;3;23;5;50;3,581868618
1999,20;88;1;1;4,5;3;0;0,101371216;2000;88;1;1;;;;;2001;88;1;1;;;;;2002;88;1;1;;;;;2003;23d;1;1;;;;;2005;23d;1;1;1,5;2;0;0,005762729;2006;23d;1;1;2;2;0;0,012210074;2007;23d;1;1;;;;;2008;23d;1;1;;;;;2009;242;1;3;;;;
1999,20;89;1;1;9;3;37;0,389891255;2000;89;1;1;4;3;0;0,07454295;2001;89;1;1;3,5;3;30;0,036825244;2002;89;1;1;3,5;3;0;0,052607491;2003;23e;1;1;;;;;2005;23e;1;1;;;;;2006;23e;1;1;2;2;0;0,012210074;2007;23e;1;1;2,5;2;0;0,021860164;2008;23e;1;1;3,5;3;0;0,052607491;2009;243;1;3;27;5;30;7,62057006
1999,20;90;1;1;4;3;90;0,007454295;2000;90;1;1;2;2;0;0,012210074;2001;90;1;1;4,0;3;60;0,02981718;2002;90;1;1;4,0;3;0;0,07454295;2003;23f;1;1;;;;;2005;23f;1;1;;;;;2006;23f;1;1;;;;;2007;23f;1;1;3;2;0;0,035181672;2008;23f;1;1;3;2;0;0,035181672;2009;246;1;3;31;6;0;15,61291576
1999,20;91;1;1;4;3;0;0,07454295;2000;91;1;1;5;3;0;0,133457107;2001;91;1;1;8,0;3;0;0,455087453;2002;91;1;1;8,0;3;30;0,318561217;2003;23g;1;1;;;;;2005;23g;1;1;;;;;2006;23g;1;1;;;;;2007;23g;1;1;4,5;3;0;0,101371216;2008;23g;1;1;5;3;0;0,133457107;2009;247;1;3;;;;
1999,20;92;1;2;4;3;10;0,067088655;2000;92;1;2;4;3;10;0,067088655;2001;92;1;2;3,0;2;20;0,028145337;2002;92;1;2;4,0;3;40;0,04472577;2003;23h;1;1;;;;;2005;23h;1;1;;;;;2006;23h;1;1;;;;;2007;23h;1;1;4,5;3;0;0,101371216;2008;23h;1;1;6;3;0;0,214785401;2009;248;1;3;30;5;50;7,166159576
1999,20;92a;1;2;4,5;3;0;0,101371216;2000;92a;1;2;4,5;3;0;0,101371216;2001;92a;1;2;4,5;3;0;0,101371216;2002;92a;1;2;5,0;3;0;0,133457107;2003;23i;1;1;;;;;2005;23i;1;1;;;;;2006;23i;1;1;;;;;2007;23i;1;1;1;2;0;0,002;2008;23i;1;1;2;2;0;0,012210074;2009;249;1;3;28;5;20;9,576403671
1999,20;93;1;2;8;3;88;0,054610494;2000;93;1;2;7;3;0;0,321170672;2001;93;1;2;8,0;3;0;0,455087453;2002;93;1;2;8,0;3;40;0,273052472;2003;23j;1;1;;;;;2005;23j;1;1;;;;;2006;23j;1;1;;;;;2007;23j;1;1;1;2;0;0,002;2008;23j;1;1;2,5;2;0;0,021860164;2009;250;1;3;25;5;10;8,014859761
1999,20;94;1;2;5;3;0;0,133457107;2000;94;1;2;5;3;0;0,133457107;2001;94;1;2;2,0;2;0;0,012210074;2002;94;1;2;;;;;2003;23k;1;1;;;;;2005;23k;1;1;;;;;2006;23k;1;1;;;;;2007;23k;1;1;1;2;0;0,002;2008;23k;1;1;3;2;0;0,035181672;2009;251;1;3;;;;
1999,20;95;1;2;3,5;3;0;0,052607491;2000;95;1;2;3,5;3;0;0,052607491;2001;95;1;2;4,0;3;0;0,07454295;2002;95;1;2;8,0;3;20;0,364069962;2003;23l;1;1;;;;;2005;23l;1;1;;;;;2006;23l;1;1;;;;;2007;23l;1;1;1;2;0;0,002;2008;23l;1;1;3,5;3;0;0,052607491;2009;252;1;3;;;;
